id,prec,tem,ws,wd,hum,press,pm2_5
1100128264,0,16.8,2.74,4.75,52.73,724.83,15.27
1100143292,0,11.68,1.03,258.57,92.83,725.71,21.09
1100158668,0,18.21,2.36,151.5,45.75,723.7,26.54
1100161173,0,18.91,2.49,112.9,47.07,725.68,9.13
1100126481,0,11.55,1.1,145.82,94.6,726.18,8.52
1100114110,0,10.28,2.76,193.83,56.02,726.2,5.05
110011002,0,10.8,1.38,127.56,95.71,727.1,12.67
1100163229,0,14.33,1.54,14.3,72.72,725.59,32.04
1100170394,0,17.03,2.19,356.4,59.12,726.92,25.31
1100148086,0,11.01,1.33,232.08,74.6,727.45,22.66
1100144403,0,19.48,2.75,26.84,49.94,724.53,21.32
1100162872,0,12.74,0.67,110.9,99.2,726.8,23.32
1100110307,0,16.77,2.3,0,62.2,726.67,16.26
1100160790,0,14.56,3.28,180,58.79,723.83,23.86
1100131901,0,11.3,1.34,179.75,65.24,726.2,28.83
1100119688,0,12.09,0.67,221.54,87.09,727.82,26
1100125292,0,15.68,2.16,154.03,66.42,727.76,28.37
1100139575,0,10.59,1.24,168.8,94.99,726.18,9.78
1100128994,0,16.03,1.77,6.64,58.19,727.35,30.08
1100144075,0.2,11.36,1.21,185.35,91.49,727.84,18.69
1100140533,0,17.57,2.13,131.3,50.29,726.34,23.09
1100134735,0,15.83,1.82,133.59,72.47,726.2,19.91
1100130929,0,15.85,2.51,4.92,66.25,724.38,14.6
1100144078,0.6,11.15,1.15,237.55,92.07,726.66,10
1100121181,0,12.27,0.69,280.76,53.77,727.81,6.14
1100157629,0,12.11,1.54,114.48,91.54,723.59,20.25
1100134557,0,12.31,0.92,328.04,71.21,726.18,9.71
1100128846,0,11.28,0.75,96.45,79.72,724.58,12.96
1100147086,0,15.52,1.53,152.88,52.01,726.15,15.68
1100161984,0,17.24,1.72,57,57.86,725.79,30.71
1100157084,0,12.07,0.94,301.08,84.73,724.53,14.41
1100158602,0,21.63,3.42,132.12,28.89,721.69,1.13
1100166794,0,10.4,0.84,255.7,80.8,724.39,8.13
1100134103,0,13.46,1.73,30.31,75.07,724.99,24.8
1100167320,0,17.62,1.48,114.2,59.1,726.8,17.31
110014162,0,9.01,0.73,277.87,92.4,727.01,13.11
1100152142,0,11.97,0.78,276.84,87.03,721.63,15.11
1100157183,0,12.66,0.81,250.56,88.33,724.17,25.61
1100131997,0,11.98,1.76,122.49,70.49,727.8,28.65
1100120290,0,12.18,2.91,202.1,62.84,727.41,8.47
1100127287,0,19.5,1.65,41.76,45.45,726.27,19.3
110011982,0,12.16,1.1,74.79,74.77,728.8,13.29
1100140289,0,16.89,2,72.37,62.51,724.48,28.36
110018817,0,9.7,0.01,165.14,95.66,725.38,10.77
1100112351,0,17.17,1.99,179.26,43.56,726.67,4.49
1100140551,0,10.94,0.84,322.28,83.15,726.42,27.82
1100115389,0,10.22,0.93,207.19,79.18,726.45,34.4
1100159006,2.8,12.97,0.89,6.2,88.27,721.22,30.01
1100148129,0,18.21,3.22,21.36,47.53,724.34,17
1100142512,0,13.55,2.25,180.93,63.26,725.1,38.16
1100148231,0,12.89,1.13,228.96,85.58,726.81,28.39
110015426,0,13.48,1.62,142.24,72.8,725.49,22.9
1100112371,0,14.88,2.48,191.25,47.25,726.22,18.19
1100142640,0,15.78,2.11,23.47,65.7,725.18,7.39
1100167639,0,15.98,1.59,46.9,75.77,724.88,21.13
1100111416,0,15.9,1.35,185.82,52.6,727.58,20.33
11001182,1.6,10.78,0.95,12.67,95.09,727.14,5.02
1100166265,0,11.1,0.94,175.6,83.58,724.52,11.7
1100126055,0.9,10.79,1.25,119.17,98.01,726.19,13.25
1100127626,0,17.6,2.51,164.35,56.67,723.93,9.77
1100161104,0,20.3,2.12,122.5,39.05,724.38,0
1100141440,0,14.34,2.49,21.06,64.92,726.52,7.08
1100134455,2,12.82,1.18,127.59,89.46,723.28,16.38
1100153237,0,13.59,1.57,164.4,86.9,722.14,25.71
1100163130,0,19.01,3,83,29.16,724.4,13.19
1100137113,0,15.53,2.32,115.51,47.25,724.54,4.07
1100137413,0,18.75,2.37,189.23,39.23,727.77,1.44
1100170616,0,13.21,0.93,111.5,93.04,726.84,4.04
1100110091,1.4,10.04,0.98,174.09,97.61,725.13,7.2
1100146499,0,17.85,3.01,73.08,50.67,724.53,21.13
1100126798,0,17.61,2.2,48.8,58.17,726.19,21.56
110016364,0,10.39,1.43,227.04,73.03,726.96,0.98
1100146658,0,12.03,1.36,168.12,65.67,726.18,9.23
1100114524,0,18.12,3.04,164.33,39.12,724.4,21.09
1100117791,0,14.72,3.29,7.4,64.24,726.33,19.71
1100170337,0,14.21,2.16,192.9,60.69,725.6,1.15
1100129131,0,10.48,1.04,195.43,88.13,726.18,14.8
1100161340,0,17.79,2.59,31.7,56.24,723.18,20.7
1100120927,0,11.12,1.59,169.38,90.41,727.37,27.08
1100120132,0,15,1.86,184.15,62.84,726.17,34.34
1100165213,0,13.02,1.3,193,88.61,726.8,17.5
1100131412,0,10.78,0.91,145.43,94.2,726.19,23.14
1100161280,0,12.3,0.61,281,77,724.4,14.12
1100169636,0,12.13,0.58,301.5,91.64,725.74,22.36
11001445,0,11.11,1.37,136.53,91.79,726.99,6.96
1100155420,0,8.88,1.18,237.84,78.05,720.8,16.58
1100136258,0,12.23,0.82,306.68,72.58,727.5,13.11
1100114706,0,15.08,1.66,154.46,62.56,727.02,42.84
1100150204,0,21.82,2.35,105.72,30.57,724.54,0
1100121189,0,11.74,0.79,262.09,60.49,727.63,12.32
1100134450,0,18.9,2.08,93.33,51.13,725.47,13.7
1100115300,0.6,10.19,1,153.07,94.38,727.86,23.83
1100133483,0,11.23,0.98,169.94,99.15,724.55,8.59
1100149536,0,15.46,2.36,81.84,72.66,726.19,26.71
1100120154,0,20.23,3.83,104.3,31.63,726,4.08
1100164157,0,14.79,2.27,183.7,50.5,724.41,10.4
1100131018,0,16.08,1.59,71.71,56.25,727.84,18.84
1100162924,0,11.52,0.77,306.3,71.02,726.07,0.7
1100127165,0,14.15,1.9,136.03,69.51,727.84,31.2
1100113112,0,12.65,2.7,210.1,54.43,726.16,7.16
1100116,0,18.04,4.03,23.93,53.65,723.33,5.73
1100133791,0.5,12.9,1.66,122.75,88.05,724.53,21.7
110014723,0,16.05,3.35,10.28,58.78,725.11,13.68
1100162879,0.1,11.68,0.47,47.8,97.02,725.6,13.3
1100166823,0,18.52,1.79,119.2,48.47,725.05,13.65
110016862,0,18,2.21,57.79,55.81,726.66,13.36
1100125579,0.5,12.65,1.51,160.27,94.96,726.03,13.51
1100137150,0,12.37,1.43,211.29,53.12,724.56,16.35
1100134812,0,17.11,3.25,29.47,62.77,723.37,8.18
1100148936,0,12.66,0.87,214.56,80.42,726.18,28.81
1100172629,0,17.93,1.98,196.9,41.26,725.85,26
1100170536,0,21.29,3.73,136.2,32.48,725.85,9.6
1100168515,0,21.02,1.79,341.2,45.77,724.14,8.93
1100113238,0,16.26,1.94,148.71,58.35,726.48,40.09
1100133673,0,11.31,0.7,83.94,93.3,724.53,9.33
1100150222,0,13.7,1.18,117,66.07,726.32,53.24
110013917,0,10.56,1.35,172.3,95.01,727.6,18.31
1100122345,0,11.28,1.69,165.68,91.23,727.36,11.83
1100158971,0.6,10.56,1.02,136.1,98.84,722.37,6.11
1100142444,0,17.72,1.69,32.66,51.7,726.39,7.7
1100164653,0,19,2.94,192.4,41.23,723.85,10.75
1100163118,0,10.7,3.37,212,47.41,725.9,1.56
1100161155,0,16.69,1.93,136.5,62.22,724.67,12.36
1100163476,0,11.92,0.94,140.9,66.67,725.6,15.72
1100126124,0,12.16,0.98,117.64,89.2,724.93,16.93
110014309,0,13.89,1.46,183.95,61.61,728.35,29.5
1100129936,0,11.85,3.07,211.62,49.23,727.83,6.59
1100122945,0,10.61,0.66,18.57,85.41,726.18,9.29
11001409,0,18.7,2.57,104.31,45.66,726.48,19.69
1100126136,0,11.88,0.75,137.17,91.17,726.42,19.54
1100132398,0,11.17,1.92,161.03,95.2,725.25,25.83
1100121047,0,17.25,1.25,33.14,45.78,726.53,10.24
110014592,0,10.85,1.05,190.21,64.2,726.96,3
1100172051,0,12.3,1.56,239,56.64,725.59,7.18
1100145419,0,12.52,2.46,202.77,62.66,726.19,17.45
1100134278,0,10.61,1.15,279.74,78.62,723.12,14.84
1100116210,0,16.05,1.84,185.16,66.59,726.63,9.23
110013016,1.1,10.38,1.57,162.84,95.87,727.25,23.92
1100117064,0,15.12,2.99,0,59.06,726.67,10.26
1100112247,0,10.81,0.57,319.35,90.83,728.28,16.98
1100116181,0,11.99,1.28,244.16,82.44,726.04,8.75
1100140932,0,15.07,1.51,191.62,67.84,725.7,20.97
1100145802,0,17.15,1.99,148.84,40.59,727.84,10.39
1100166939,0,21.2,2.56,100.1,36.71,724.81,7.48
1100113526,0,18.49,2.04,151.47,40.57,725.09,3.84
1100160879,0,17.45,1.38,196.3,44.85,730.71,6.67
1100110759,0,13.01,1.23,39.22,82.11,726.7,27.08
1100139655,1.1,13.74,1.02,228.44,81.8,724.78,34.35
110012759,0,11.9,1.36,161.38,92.46,726.96,18.17
1100112781,0,12.54,3.2,182.63,61.82,725.26,5.97
1100160207,0,12.42,1.04,146,98.01,723.76,9.99
1100114938,0,11.98,0.84,125.52,90.99,726.16,36.74
1100149666,0,11.03,1.62,182.76,90.65,726.69,20.47
1100150206,0,19.22,3.84,19.32,48.95,723.57,8.12
1100144918,0,20.41,2.11,62.65,34.68,727.23,12.26
1100129447,0,17.23,1.77,17.37,54.39,726.19,24.79
110016924,0.5,9.41,1.12,144.64,99.29,726.95,4.9
110015679,0,10.07,0.76,299.63,80.56,726.31,8.35
1100123493,0,15.19,1.06,191.16,62.55,727.82,16.55
1100145919,0,14.67,3.11,201.36,52.76,725.96,4.36
1100169053,0,12.15,1.1,358.7,77.24,726.98,14.34
1100149082,0,15.55,2.32,189.12,58.1,724.54,19.5
1100153222,0,12.13,0.74,184.32,87.76,722.65,15.07
1100162424,0,14.88,1.33,262.3,50.31,725.6,8
1100171054,0,9.87,0.9,281.8,87.84,727.94,15.57
1100134434,0,16.05,1.42,155.51,59.52,724.09,19.93
1100146806,0,18.69,1.81,165.36,40.09,726.22,5.62
1100138847,0,19.83,3.83,144.93,31.36,724.05,11.63
1100112966,0,13.99,1.37,302.24,49.75,725.99,21.24
1100149687,0,11.52,1.21,134.88,90.41,726.64,10.1
1100140627,2.2,15.99,2.97,124.06,66.53,726.18,12.28
110017424,0,16.9,1.95,169.16,66.84,724.73,18.75
1100138261,0,10.75,2.37,238.99,48.83,726.89,5.76
1100114090,0,16.3,3.14,136.13,25.89,727.91,5.18
110013618,0,10.4,0.9,212.73,90.25,726.96,14.03
110011158,0.2,11.38,1.62,7.4,88.05,725.52,13.46
110019270,0,9.88,1.47,145.76,96.85,726.97,12.06
1100166626,0,11.58,1.5,236,60.07,725.01,12.2
1100125003,0,10.57,1.11,153.1,92.38,726.13,14.92
1100120703,0,11.41,0.84,293.56,65.39,728.05,12.9
1100151215,0,14.92,2.11,26.28,73.01,725.89,16.92
1100151282,3.5,12.33,1.2,109.44,92.11,724.78,12.26
1100115160,0,20.4,2.24,152.09,31.61,725.73,7.4
1100138633,0,17.26,2.6,134.8,38.82,725.01,18.1
1100117426,0,20.91,2.33,93.06,41.47,722.87,12.61
1100157261,0.4,11.44,0.92,64.32,93.87,726.82,26.58
1100119987,0,14.04,1.59,91.33,72.11,727.84,30.64
1100110443,0,21.35,2.74,17.11,47.26,724.92,16.49
1100126084,1.4,10.32,0.99,128.93,97.84,724.77,0.93
1100153802,0,17.41,2.38,126.12,44.95,721.23,6.26
1100122565,0,15.04,2.87,163.76,53.84,727.8,44.74
1100122042,0,10.7,1.07,343.84,66.82,726.09,14.98
1100156752,0,11.38,0.55,135.96,92.96,722.03,6.29
1100115184,0,17.2,2.96,9.45,50.04,726.05,24.95
1100168101,0,14,1.38,338.1,74.39,726.8,18.24
110014082,0,13.44,1.56,13.35,68.12,726.94,15.57
1100120385,0,11.36,1.78,175.7,85.58,726.99,23.58
1100115591,0,13.98,1.41,169.91,78.69,725.16,37.37
1100167747,0,10.87,1.25,204.3,65.02,726.24,30.49
1100161202,0,17.7,3.57,130,44.69,723.21,8.57
1100116158,0,11.92,1.9,184.15,93.68,726.25,14.66
1100121427,0,15.01,1.79,157.31,53,727.7,33.19
1100163655,0,14.54,2.13,164.3,72.5,725.17,20.69
110018453,0.1,10.21,0.79,126.46,95.18,725.17,12.47
1100131230,0,13.35,1.33,151.7,62.43,727.57,22.59
1100124979,0,8.78,0.78,285.67,81.53,724.87,14.02
1100170305,0,15.57,0.99,323.7,61.09,725.6,16.25
1100116516,0,18.54,2.05,113.67,55.4,726.19,18.32
1100118285,0,18.35,1.51,120.01,52.37,727.61,20.06
1100137992,0,16.49,2.51,176.46,33.79,725.11,19.7
1100169365,0,16.24,2.07,105.1,69.74,727.71,51.21
1100137779,0,16.77,2.01,85.05,40.12,724.62,10.98
1100129650,0,12.51,2.54,237.55,53.98,726.19,2.73
1100161779,0,12.64,0.9,61.1,91.26,728,16.06
1100112487,0,13.23,1.62,224.6,77.63,727.47,55.7
1100159139,0,9.99,0.51,282.3,90.88,720.37,24.93
1100111835,0,9.94,0.99,147.3,91.81,727.01,20.06
1100140404,0,19.81,2.49,358.85,47.34,724.09,18.43
1100128341,0,14.27,2.56,194.53,56.43,726.18,12.36
1100171920,0,17.69,1.79,283,46.15,725.6,6.72
110019955,0,8.48,0.48,276.62,89.21,727.1,9.12
1100116615,0,12.92,2.21,146.66,83.99,725.68,23.64
110016413,0,9.76,0.96,146.42,93.54,727.01,14.9
1100127366,0,12.57,1.48,179.41,94.16,726.18,32.99
1100168754,0,14.85,1.96,197.6,65.85,725.6,20.77
1100112575,0,13.1,1,312.93,71.9,726.09,28.31
1100114568,0,22.04,3.25,126.28,28.31,724.38,2.74
1100155758,0,18.98,3.87,115.68,34.47,721.46,5.55
1100131400,0,18.74,2.06,108.8,35.3,726.19,11.57
1100148557,0,19.48,2.48,75.36,44.4,725.03,26.48
1100113360,0,20.2,3.48,143.67,33.76,724.56,4.54
1100138779,0,14.45,2.41,148.69,40.55,726.18,12.14
110017772,0,9.51,0.61,319.15,77.57,725.5,15.01
1100167805,0,13.7,1.47,55.3,84.06,725.74,30.57
1100122814,0.8,12.85,1.35,93.79,80.02,726.15,17.25
1100125515,0.1,11.21,0.85,203.33,96.13,724.53,9.82
1100141741,0,18.15,2.67,28.36,54.46,724.42,29.03
1100161541,0,16.37,2.42,140.3,47.44,724.06,17.66
1100141519,0,10.81,0.81,338.22,87.42,724.53,16.34
1100118335,0,18.94,3.33,8.78,55.32,724.48,19.81
1100144323,0,13.67,2.85,202.21,66.2,729.08,21.15
1100145773,0,10.33,1.3,280.22,68.3,726.19,10.24
1100140859,0,19.06,2.28,119.12,41.78,724.72,2.51
1100140230,0,11.89,1.06,169.12,92.09,727.54,20.33
1100161519,0,15.26,1.63,330.7,61.4,724.78,5.03
1100152704,0,18.43,1.41,121.68,57.13,722.61,15.67
1100167712,0,12.47,1.18,111.6,95.63,727.91,24.34
1100164136,0,14.47,2.97,193.7,48.37,726.77,3.35
110015793,0,9.75,2.16,211.37,53.34,725.22,7.43
1100128868,0,10.55,0.84,120.55,98.21,726.18,7.47
110018965,0.1,16.35,1.63,0,65.41,725.84,13.42
1100171676,0,16.92,2.36,167.8,44.22,726.8,16.35
1100126125,0,11.75,1.06,165.86,93.17,725.99,15.9
1100136184,0,12.93,0.95,333.16,72.63,726.17,16.76
1100134795,0,11.37,1.49,118.25,100,726.83,9.68
1100139530,0,10.89,1.52,176.8,95.85,727.06,11.05
1100166785,0,14.81,1.31,347,65.6,724.4,30.72
1100167874,0,20.19,3.38,13.3,41.51,723.2,38.2
110014734,0,10.95,1.29,203.48,65.59,725.84,10.25
1100143380,0,14.23,2.15,31.41,76.46,727.8,10.16
1100116647,0,9.87,0.84,271.73,72.35,724.81,101.21
1100136701,0,15.45,3.56,205.38,45.99,726.22,5.84
1100130235,0,15.07,1.48,46.98,70.44,727.84,45.39
1100158541,0,11.34,0.84,313.4,67.82,722.35,18.33
1100118207,0,11.48,0.69,154.31,90.84,726.07,9.77
1100155441,0,10.13,0.93,262.08,89.96,720.47,28.73
1100128313,0,15.7,2.76,103.85,49.44,724.53,4.65
1100120051,0,10.64,0.72,20.12,94.19,726.23,25.96
1100144722,0,11.92,1.05,224.82,91.86,727.84,16.22
1100125020,0,11.8,1.66,148.52,91.18,726.29,10.58
1100115025,0,12.95,1,114.5,78.72,724.55,15.05
1100138922,0,13.38,2.02,237.32,40.65,727.06,9.54
1100166208,0.1,12.69,1.17,133.7,95.36,724.59,30.2
1100168153,0,20.6,1.59,148,37.99,725.32,8.2
1100110261,1.9,15.67,2.56,33.22,70.9,726.39,18.65
1100120856,0,13.73,2.74,187.2,53.55,726.36,14.69
1100132137,0,11.32,0.67,262.3,90.81,726.63,29.32
1100149618,0,12.25,1.57,124.56,91.46,726.18,12.86
1100165879,0,11.19,0.59,325.2,95.49,726.53,22.88
1100150469,0,17.36,1.64,138.72,56.3,724.53,8.32
1100118684,0,19.46,1.54,292.52,43.46,727.23,9.27
1100145792,0,11.99,2.48,202.01,60.61,727.82,33.38
1100165052,0,13.29,1.33,225.7,56.83,725.62,20.27
1100167410,0,13.09,0.72,22.8,94.43,725.6,7.83
110015172,0,9.88,1.24,164.56,92.13,727.97,9
110018034,0,17.53,3.55,9.02,60.05,723.51,5.73
1100166077,0,13.56,1.37,135.8,82.43,725.58,42.88
1100161817,0,20.1,2.31,127.4,39.13,726.48,8.06
1100140744,0,13.74,2.59,180.54,80.17,724.53,23.96
110014866,0,9.29,0.75,273.54,87.71,725.28,12.95
1100122144,0,16.42,3.22,137.2,37.04,726.86,10.9
1100159785,0,10.67,0.63,309.9,91.61,722.58,24.33
1100161053,0,17,1.61,28.7,56.56,726.75,53.85
110012994,0,11.95,1.47,140.28,91.07,728.37,19.23
1100143843,0,12.37,0.84,176.96,88.14,726.29,20.55
1100170980,0,12.3,2.75,205.5,59.57,727.61,1.63
1100152288,0,13.18,1.88,282.24,57.22,720.35,7.89
1100137611,0,17.78,3.44,132.35,33.35,724.88,5.89
1100120063,0.1,11.91,1.72,149.17,91.45,726.18,26.49
1100160206,0,12.63,1.17,162.6,97.44,724.23,5.93
1100126915,0,15.59,1.61,120.74,73.12,727.86,15.41
1100158962,0.1,12.5,1.24,144.8,91.85,722.12,28.6
1100123104,0,11.44,1.42,177.27,81.58,726.5,12.23
1100153876,0,18.78,2.3,173.64,39.98,721.17,15.55
110016801,0,10.43,1.15,160.29,95.38,728.79,13.02
1100146063,0,15,0.95,161.4,60.33,726.18,10.58
1100118485,0,12.63,1.4,152.45,92.27,726.27,23.01
1100169856,0,11.93,1.15,144.2,92.12,726.77,5.53
1100117588,0,18.02,2.57,0,54.14,722.87,11.22
1100115438,0,20.37,5.06,0,13.94,723.84,1.47
1100168439,0,16.84,1.74,23.8,62.48,727.35,40.15
1100147633,0,14.84,2.87,162.84,73.6,726.16,16.17
1100162251,0,17.54,2.74,348.7,55.16,723.45,8.09
110017648,0,13.36,1.37,116.63,71.04,728.01,46.34
1100127921,0,11.61,1.24,194.79,90.05,726.17,17.85
110011790,0,10.54,0.74,181.46,86.26,726.97,19.1
1100131370,0,11.06,0.68,261.98,83.01,724.48,13.76
110012539,0,16.48,2.46,100.41,74.96,724.23,5.37
1100116164,0,10.18,0.73,217.9,90.05,724.78,13.98
1100126926,0.5,11.88,1.21,68.09,94.04,727.17,14.13
110014642,0,11.87,1.28,200.96,64.14,726.97,11.11
1100157389,0,11.83,1.23,158.16,83.92,724.45,22.08
1100135337,0,16.52,2.43,185.08,57.1,724.49,14.43
1100150426,0,13.44,1.3,123.72,76.72,726.19,19.7
110017428,0.2,13.4,1.51,133.24,84.8,725.18,19.92
1100139433,0,10.62,0.77,335.04,92.95,726.32,23.16
1100149077,0,17.3,2.04,97.44,55.33,727.75,26.52
1100165384,0,12.27,0.96,212.9,65.06,725.6,5.45
1100130747,0,11.08,0.9,303.43,83.11,725.99,20.95
1100163261,0,9.95,0.77,312.3,88.3,725.68,9.51
1100112116,0.3,19.82,2.06,100.37,40.24,725.18,7.45
1100114858,2,11.95,1.31,34.05,87.03,724.54,24.82
1100126645,0,11.78,1.07,56.14,94.16,727.83,27.58
110018223,0,10.67,0.87,134.82,90.05,725.68,11.8
1100125710,0,12.18,1.18,223.28,80.81,727.84,60.75
1100152562,0,19.02,1.79,143.16,44.2,721.93,5.16
110019872,0,18.84,4.01,172.47,48.1,724.18,9.66
1100157213,0,14.91,2.51,172.56,67.53,724.61,26.96
1100165593,0,12.87,1.4,95,89.62,728,20.95
1100141441,0,13.88,2.08,24.42,70.75,726.84,8.81
110012513,0,14.5,3.03,17.02,74.86,725.93,18.86
1100154708,0,16.4,3.65,200.4,43.21,721.91,7.46
1100119341,0,10.77,0.47,162.76,84.42,726.14,8.96
1100125797,0.1,9.9,0.61,353.24,96.49,726.18,2.76
1100116879,0,12.76,1.81,135.12,89.72,727.84,22.01
110013357,0,8.53,0.79,341.88,84.96,726.96,8.87
1100158739,0,15.22,1.41,4.1,59.58,724.52,29.97
110012857,0,9.57,1.04,246.19,81.55,726.96,10.38
1100138941,0,17.91,4.5,6.58,43.39,724.54,28.94
1100111767,0,12.72,2,236.9,57.54,725.07,2.24
1100135406,0.1,12.74,1.94,16.5,85.14,724.53,23.25
1100119762,0,13.77,2.06,232.81,52.09,727.81,9.35
110016525,0,6.85,0.72,317.79,91.45,726.8,15.11
1100170819,0,18.86,1.85,78.9,45.1,727.35,12.18
1100155935,0,14.27,1.49,14.28,63.51,721.71,18.25
1100159434,0,17.53,1.89,6,55.41,721.78,20.28
1100132990,0,14.44,1.66,113.68,76.21,727.22,4.71
1100111978,0,19.46,3.12,102.92,42.64,726.17,6.72
11001300,0,14.91,3.67,45.22,70.65,725.12,34.08
1100131995,0,13.49,2.51,169.43,67.26,726.07,27.05
11001240,0,10.68,1.17,143.89,90.97,725.96,16.9
1100159855,0,12.34,1.26,138,83.13,724.56,36.06
1100140432,0.1,12.25,1.79,167.89,84.71,725.88,18.07
1100158172,0,17.28,2.8,67.56,54.39,721.64,16.87
1100162707,0,19.1,2.65,111.6,36.91,724.4,6.99
1100121700,0,10.35,1.45,124.22,97.25,726.23,15.06
1100138964,0,19.65,2.62,21.47,39.64,725.52,19.71
11001966,0,14.97,1.52,31.61,71.3,728.02,36.26
1100161182,0,14.01,1.21,258.1,60.65,725.6,7.88
1100167872,0,20.76,3.59,358.7,44.75,723.22,47.81
110017482,0,10.96,0.81,126.3,94.77,726.77,13.05
110014526,0,18.43,1.46,164.04,49.36,726.92,14.25
1100150763,0,12.62,1.2,129.48,92.96,726.18,11.6
1100129621,0,13.34,2.94,198.25,47.44,727.23,10.69
1100160280,0,11.82,0.48,157.9,95.55,723.53,9.96
1100134069,0,13.2,1.86,111.86,77.84,726.18,98.65
110018946,0,12.88,0.19,81.53,85.65,726.78,33.99
1100131356,0,18.5,3.47,0,49.58,721.51,20.53
1100144253,0,13.66,1.41,183.29,76.87,729.49,17.17
1100164576,0,13.96,1.92,215.5,54.23,726.8,13
110012861,0,15.42,1.36,40.83,60.57,727.47,35.46
1100119410,0,10.88,0.69,340.87,91.64,726.34,28.77
1100134043,1.3,10.65,1.9,177.53,93.44,726.58,46.24
1100169260,0,12.25,0.84,86,96.48,727.99,32.72
1100155889,0,12.99,1.62,157.8,82.5,721.2,23.8
1100143207,0,15.94,2.29,116.78,64.02,725.57,15.75
1100156364,0,13.96,2.37,188.88,52.73,722.88,16.52
1100120861,0,18.57,2.95,109.05,39.29,725.79,4.35
1100171412,0,17.67,2.59,200,42.66,725.53,3.6
1100168472,0,14.91,1.36,79.6,85.52,724.71,23.41
110016928,0.1,9.01,0.89,124.92,99.44,727.32,2.14
110015688,0.2,18.43,2.85,143.64,45.5,726.94,8.04
1100154932,0,16.53,2.09,114.48,34.16,721.08,14.9
1100151689,0,11.66,1.01,203.52,89.4,723.67,26.4
1100124674,0,9.51,0.6,337.97,94.2,724.53,20.15
110011019,0,13.55,1.21,100.4,77.64,723.34,16.11
1100117512,0,18.01,1.92,115.31,59.73,726.23,13.79
1100148803,0,13.25,2.24,180.12,85.66,724.79,9.25
1100168704,0.9,14.13,1.17,41.5,82.41,727.58,35.82
1100114403,0,18.34,3.98,114.32,34.38,722.87,14.18
110017871,0,18.37,3.1,3.44,58.23,726.6,9.8
1100132567,0,19.58,2.03,20.39,43.65,722.82,3.66
1100172647,0,11.93,2.17,203.2,60.85,725.57,3.21
1100128526,0,16.2,3.57,0,60.66,724.53,17.41
1100164687,0,13.35,2.22,197.1,63.27,725.6,18.26
110017824,0,12.2,0.99,189.71,77.86,726.97,54.53
1100137636,0,16.81,3.55,127.02,33.91,725.13,8.69
1100149367,0,19.45,2.58,155.16,35.84,726.47,14.23
1100114265,0,15.06,1.75,181.76,46.11,725.12,9.97
110011193,0,8.16,0.7,306.69,93.5,727.14,12.83
1100151299,0,12.91,1.12,65.28,79.64,727.76,8.33
1100119297,0,16.86,3.38,3.41,50.45,727.68,20.84
1100112674,0,21.06,2.49,36.44,30.71,724.71,0.55
1100136572,0,13.46,3.28,211.93,60.19,726.18,9.64
1100110799,0,11.11,1.27,3.48,78.16,728.53,14.77
1100166503,0,10.28,0.9,299.3,80.55,725.76,14.29
1100119684,0,13.44,2.73,186.49,73.15,726.29,20.1
1100130806,0,15.01,1.35,164.34,69.33,726.17,2.68
1100153821,0,11.51,2.31,234.6,53.24,719.95,2.1
1100151966,0,12.76,3.38,183.84,68.92,721.63,16.86
1100120208,0,12.16,1.07,201.29,84.97,726.27,29.99
1100161011,0,11.31,0.8,218.6,89.6,726.15,33.72
1100137201,0,15.17,1.55,18.09,60.57,724.6,31.44
1100118330,0,20.17,2.3,109.04,40.99,727.68,2.1
1100140840,0,16.34,2.74,42.62,51.93,723.89,9.74
1100144038,0,18.54,2.56,150.4,46.26,727.84,42.34
1100170661,0,12.27,1.25,116,94.65,728.2,19.03
1100114808,0,19.23,3.29,19.69,38.86,724.47,14.25
1100145320,0,9.98,1.27,338.56,85.26,724.64,17.38
1100152796,0,13.98,1.17,117.12,81.3,725.42,8.88
1100112645,0,13.84,1.21,194.64,44.8,727.2,18.67
1100122175,0,12.1,1.78,197.26,67.98,725.9,35.88
1100156493,0,9.96,0.72,193.08,98.41,722.01,9.31
1100160864,0,16.12,1.64,347.4,60.49,728.48,8.82
1100120368,0,18.95,1.99,77.19,42.76,726.05,6.58
1100143031,0,12.08,1,100.34,89.62,726.18,16.66
1100148403,0,9.95,1.18,168,95.34,726.18,11.15
1100131119,0,11.88,2.24,127.8,73.83,725.01,14.54
1100118062,0,12.78,1.2,176.36,93.53,726.14,17.17
1100169138,0,16.46,1.61,351.5,63.76,725.11,6.49
1100125850,0,10.51,0.95,169.99,98.61,726.15,12.27
110014622,0,18.19,2.86,159.68,39.73,726.66,3.88
1100160133,0,14.57,1.33,239.8,57.54,723.2,8.52
1100159053,0,19.4,3.45,6.5,49.23,719.03,13.59
1100144747,0,12.71,1.51,41.93,87.83,727.82,15.97
1100128701,0,10.24,0.66,224.62,86.4,726.16,23.2
1100126061,0,10.2,0.68,189.34,94.69,724.6,6.06
1100138076,0,9.33,0.79,282.77,72.05,726.18,14.25
1100118355,0,18.9,2,60.84,42.1,726.3,17.23
1100163717,0,16.19,3.24,192.2,46.91,725.65,14.03
1100112242,1.6,11.52,1.32,177.03,91.4,728.56,25.04
1100163946,0,14.16,1.09,1.6,60.77,726.8,11.26
1100128389,0,10.95,0.89,210.65,86.56,726.38,21.17
1100135416,0,11.09,0.83,247.92,94.32,726.14,27.8
